value,volume,xmin,ymin,zmin,xmax,ymax,zmax,xCenter,yCenter,zCenter
1903,27543,436,356,39,477,394,75,456.73,374.73,56.701
1904,469,450,548,53,462,558,60,456.21,553.06,55.998
1905,7,465,397,55,467,399,57,466,398,56
1906,20,468,397,55,472,400,58,470,398.5,56.5
1907,1025,481,529,51,496,541,64,489.04,534.97,56.582
1908,5133,519,64,47,545,90,66,532.26,76.396,57.048
1909,74,560,647,54,565,652,59,561.96,649.62,56.527
1910,802,559,11,52,575,22,69,568.22,16.335,60.45
1911,2904,557,867,47,578,886,64,567.97,876.26,55.807
1912,517,583,680,52,594,693,60,588.29,686.17,55.72
1913,323,597,273,52,605,281,62,601.21,277.89,56.598
1914,293,598,231,51,607,237,60,602.2,234.17,55.358
1915,640,668,288,49,684,296,61,675.28,292.24,56.097
1916,2382,667,561,49,685,578,65,675.49,569.83,56.627
1917,3817,694,329,49,719,348,67,705.59,338.43,58.436
1918,1784,698,797,50,712,815,64,705.36,805.65,57.081
1919,1074,711,657,49,723,670,63,716.92,663.73,55.975
1920,1994,723,128,48,738,143,63,730.45,135.84,55.664
1921,5488,731,153,46,752,179,66,741.92,166.14,55.71
1922,4134,738,637,48,759,662,68,748.95,649.5,57.6
1923,278,749,765,52,757,776,61,753.14,770.58,56.147
1924,1696,800,753,49,815,771,64,807.79,762.53,56.119
1925,5106,804,243,44,826,264,69,814.48,254.86,55.765
1926,6799,815,53,45,838,81,68,826.84,67.026,56.228
1927,713,851,128,53,867,139,67,858.96,133.28,60.086
1928,10252,21,539,45,47,571,71,34.512,555.4,57.441
1929,15178,34,577,54,66,607,92,50.145,592.97,75.516
1930,32,54,409,56,58,413,59,56.031,410.88,57.469
1931,7,74,6,56,76,8,58,75,7,57
1932,99,82,693,52,86,698,59,83.838,696.21,55.525
1933,1445,78,499,50,92,513,69,85.713,505.83,59.543
1934,282,86,758,54,94,769,63,89.801,763.25,58.046
1935,3136,85,828,47,102,847,69,93.417,837.84,57.377
1936,8064,85,470,46,113,494,69,99.605,482.46,57.019
1937,17,126,780,56,129,783,59,127.65,781.65,57.647
1938,245,141,27,55,152,33,62,146.86,29.894,58.327
1939,3080,149,401,49,171,420,69,160.46,410.58,59.092
1940,249,241,184,54,250,193,62,245.88,188.94,57.526
1941,328,253,207,53,264,215,61,258.87,211.09,57.168
1942,3553,247,804,49,270,822,66,259.09,814.08,57.381
1943,4774,260,457,50,282,478,72,270.33,468.17,60.211
1944,2562,305,121,50,322,142,67,313.54,131.41,57.799
1945,1564,379,370,50,391,388,65,385.16,378.81,58.1
1946,9777,376,469,43,402,496,72,388.92,483.3,57.09
1947,48,415,362,55,420,366,59,417.67,364.08,56.875
1948,1103,430,448,51,444,462,66,437.09,454.91,57.845
1949,615,433,835,51,440,846,66,436.49,840.53,58.501
1950,7,446,808,56,448,810,58,447,809,57
1951,84539,440,632,32,491,692,86,466.36,662.62,58.622
1952,1615,480,397,51,495,413,64,487.45,405.95,57.384
1953,2907,527,137,47,544,157,65,534.93,147.05,56.764
1954,913,560,529,50,572,543,63,566.02,535.73,56.762
1955,1122,577,192,50,593,203,66,584.1,197.79,58.351
1956,1217,577,302,52,590,314,69,582.81,308.09,59.404
1957,499,585,269,51,596,281,62,589.69,275.64,57.299
1958,3220,590,298,49,611,316,71,600.4,307.44,59.295
1959,1340,595,738,50,609,751,63,602.18,744.11,56.95
1960,2031,639,628,49,655,647,67,647.22,636.72,57.097
1961,1797,684,270,51,699,285,70,691.56,277.59,59.146
1962,14397,687,452,52,717,488,80,701.91,470.37,65.336
1963,1378,695,212,48,709,223,64,701.86,216.82,56.089
1964,708,713,80,50,725,92,62,718.9,86.116,56.258
1965,1274,718,678,53,731,698,64,723.89,688.1,58.51
1966,6319,749,799,46,775,826,68,761.42,811.4,56.925
1967,1984,807,291,50,822,309,65,814.1,300.08,57.445
1968,732,834,308,50,843,319,66,838.1,312.73,57.598
1969,3700,837,384,48,867,401,67,850.89,393.52,56.639
1970,45,8,825,56,13,830,59,10.889,827,57.6
1971,97,20,400,55,27,404,60,23.588,402.23,57.495
1972,532,51,533,56,60,545,68,55.406,539.28,62.451
1973,2054,79,317,51,94,336,65,87.17,325.75,57.591
1974,3462,113,421,49,138,441,68,125,431.42,58.763
1975,2480,128,763,50,144,782,66,136.1,773.19,57.718
1976,93,135,335,56,140,343,60,137.71,339.17,57.613
1977,4265,146,613,47,167,633,68,157.03,623.72,58.255
1978,7844,149,809,47,184,833,68,164.69,820.36,58.371
1979,2296,163,514,51,183,533,67,173.38,523.2,59.093
1980,165,180,294,57,188,306,63,183.65,300.39,60.085
1981,2823,174,698,51,196,720,66,184.53,707.96,58.915
1982,5572,185,852,48,210,876,69,197.36,865.11,58.646
1983,702,207,28,55,217,40,69,212.46,34.309,61.521
1984,177,275,408,56,283,416,60,278.88,411.81,58.006
1985,1575,280,787,52,297,801,68,287.94,793.12,59.114
1986,4568,294,458,49,316,483,69,306.23,471.19,58.239
1987,5954,299,14,48,320,40,68,309.28,27.685,58.098
1988,8518,316,460,46,342,489,71,329.3,475.45,57.693
1989,2799,355,420,49,376,436,69,365.4,426.77,59.35
1990,184,385,315,55,395,321,63,390.3,317.92,59.245
1991,12486,374,746,44,407,773,72,390.89,759.48,57.601
1992,679,410,592,54,420,606,65,415.22,598.86,59.421
1993,1886,421,312,53,442,330,64,431.68,321.4,58.221
1994,125,440,162,54,447,166,60,443.76,163.88,57.28
1995,14180,438,324,42,464,357,74,450.95,340.18,57.868
1996,202,451,179,56,460,188,63,455.53,184.16,59.178
1997,2273,518,19,57,539,35,74,528.51,28.464,65.634
1998,9152,507,516,45,535,545,71,522.27,530.83,57.294
1999,610,529,34,53,540,46,63,534.92,39.808,58.169
2000,4639,554,85,48,577,106,70,565.72,95.41,59.081
2001,3685,557,499,49,578,520,67,567.68,509.42,58.127
2002,198,575,268,54,583,274,62,578.73,271.24,58.217
2003,90,595,252,57,601,260,62,598.61,255.96,59.222
2004,1015,603,655,52,619,664,68,611.89,659.12,58.831
2005,9898,618,810,44,647,837,71,631.9,823.74,57.429
2006,2738,632,65,50,650,82,67,640.51,73.793,58.308
2007,167,640,272,55,648,279,62,644.31,274.91,58.784
2008,816,653,123,55,669,135,66,661.21,130.57,59.907
2009,284,657,576,54,668,583,69,663.11,579.16,61.004
2010,679,660,133,54,674,144,63,667.55,138.83,58.022
2011,660,669,209,54,681,222,65,675.43,214.61,58.705
2012,649,681,295,55,696,308,67,688.93,300.98,59.988
2013,3688,707,213,49,727,234,66,717.03,223.84,58.252
2014,122,746,427,56,753,434,61,749.36,430.39,58.5
2015,3543,754,168,49,775,187,67,764.18,177.25,57.877
2016,997,787,377,51,802,387,65,794.82,382,58.26
2017,117,792,744,56,800,750,61,796.32,747.13,58.265
2018,3583,840,95,49,860,113,70,848.74,105.22,59.527
2019,2772,840,428,50,858,447,69,849.3,437.13,60.122
2020,264,848,324,52,859,334,61,853.37,328.46,56.962
2021,14738,842,800,43,874,832,73,856.98,816.14,56.901
2022,17912,846,52,43,883,82,76,864.07,66.993,59.288
2023,4113,860,88,49,881,105,71,870.55,96.281,59.378
2024,18746,2,712,39,31,753,79,16.846,732.43,57.449
2025,8965,5,483,47,32,509,73,19.574,496.08,59.633
2026,592,98,699,51,109,709,64,103.68,704.48,58.407
2027,5043,108,519,48,130,540,73,118.46,529.79,60.385
2028,12354,109,563,47,140,592,74,124.86,577.36,60.123
2029,6174,128,685,47,150,709,72,139.78,697.98,59.01
2030,821,139,612,56,149,629,69,143.95,621.12,62.764
2031,335,147,682,56,158,692,70,152.45,686.83,62.018
2032,2747,148,234,52,167,251,71,157.93,242.76,60.79
2033,10402,173,600,47,204,626,74,188.13,613.37,60.197
2034,12305,182,300,46,218,332,73,198.39,317.05,58.752
2035,32,199,386,58,204,390,61,201.75,387.94,59.375
2036,28165,194,77,41,236,113,78,215.11,95.368,59.526
2037,38,227,836,58,231,841,62,229.16,838.71,59.921
2038,1431,233,242,53,251,259,64,240.7,250.86,58.693
2039,255,245,865,56,253,873,62,248.58,869.24,58.62
2040,4261,256,96,49,278,116,68,266.98,105.53,58.083
2041,61022,253,251,35,303,301,84,278.41,277.08,59.17
2042,34,292,779,58,297,783,62,294.74,781.06,59.941
2043,18283,310,540,52,346,574,83,328.63,557.96,67.63
2044,158,340,293,56,348,300,63,343.75,296.42,59.684
2045,7427,331,832,46,358,855,74,343.84,843.83,59.661
2046,9914,383,799,46,412,827,73,397.6,813.79,60.356
2047,5220,427,622,56,450,645,78,438.45,634.73,68.252
2048,97,498,132,55,504,137,61,500.91,134.8,58.216
2049,228,500,530,56,509,537,64,504.82,533.32,59.671
2050,7124,503,33,48,528,56,70,515.51,45.255,58.771
2051,1094,513,253,54,528,268,66,520.8,261.31,59.719
2052,1132,529,241,51,542,257,67,536.19,248.82,58.214
2053,3962,535,392,49,557,410,70,545.86,401.01,59.493
2054,6036,553,145,48,577,165,72,565.07,154.85,59.507
2055,24679,551,586,42,588,622,81,570.42,603.65,60.578
2056,168,563,708,57,574,715,64,569.18,711.67,60.607
2057,1519,566,387,53,581,406,66,573.48,397.92,58.986
2058,1346,609,757,54,626,776,64,616.01,766.17,59.007
2059,9806,615,771,46,645,797,72,629.89,784.51,58.675
2060,896,640,841,53,653,856,67,646.47,848.75,59.92
2061,930,656,334,54,673,348,63,664.5,340.22,58.963
2062,407,662,70,55,673,79,64,668.28,74.032,59.238
2063,55,693,285,57,697,291,60,695.04,287.71,58.509
2064,4019,687,594,51,710,615,69,698.25,604.95,59.453
2065,696,702,866,54,716,881,63,708.59,873.27,58.773
2066,17333,714,746,45,753,776,77,733.75,761.03,60.561
2067,1405,721,192,52,734,209,65,727.33,200.82,58.74
2068,12927,802,84,45,831,116,76,816.5,100.3,61.154
2069,2258,807,724,51,828,738,67,817,731.77,59.229
2070,948,808,279,53,821,291,67,815.02,284.69,59.435
2071,59168,789,160,39,847,224,102,819.09,194.21,68.665
2072,435,843,861,54,854,872,63,849.01,867.08,58.671
2073,7,848,878,58,850,880,60,849,879,59
2074,15255,30,746,54,63,775,99,47.452,760.21,82.794
2075,3102,66,37,52,83,60,68,74.98,48.101,59.703
2076,181,84,23,57,94,30,65,88.972,26.525,60.912
2077,841,112,493,55,126,505,65,118.99,499.02,59.688
2078,3224,140,787,52,161,804,71,149.94,795.39,60.392
2079,85,151,223,59,157,229,67,153.94,226.2,62.671
2080,66,215,375,58,219,382,62,217.06,378.65,59.894
2081,12975,207,392,46,241,420,75,225.59,406.07,60.402
2082,8262,232,98,47,256,123,76,244.04,111.4,61.9
2083,24,257,356,59,261,359,61,259.21,357.62,60
2084,68,257,421,58,261,428,62,259.01,424.63,59.647
2085,93,293,134,57,300,139,63,296.27,136.31,60.043
2086,3083,308,526,51,324,545,74,316.07,535.35,61.617
2087,3477,320,720,52,344,742,69,331.63,731.83,59.923
2088,1632,342,505,52,359,521,67,351.54,513.55,59.561
2089,1431,410,572,55,425,592,66,417.09,581.4,60.333
2090,316,441,208,57,446,218,67,444,213.26,62.316
2091,2152,440,458,53,459,472,69,449.64,465.2,60.79
2092,1238,467,2,54,482,15,66,474.14,8.021,59.624
2093,9275,478,21,46,505,47,73,491.14,34.819,59.371
2094,674,506,470,54,515,483,65,510.67,476.42,59.595
2095,22185,529,827,42,564,866,78,546.35,847.64,59.809
2096,2598,567,536,57,584,556,74,575.37,546.21,65.419
2097,7494,558,811,50,584,841,71,570.6,826.06,60.317
2098,55997,578,136,38,627,184,87,602.98,160.05,61.086
2099,5907,623,744,47,646,767,71,634.05,755.3,59.736
2100,1648,661,485,52,674,502,68,667.66,494.28,60.282
2101,335,706,489,55,715,496,65,710,492.76,59.463
2102,953,719,47,55,733,58,66,725.27,52.866,60.001
2103,280,729,502,55,736,509,64,732.45,505.72,60.064
2104,606,750,26,55,762,39,64,756.02,32.475,59.502
2105,2653,770,856,53,790,874,68,779.14,865.79,60.528
2106,6845,778,20,48,802,45,71,789.39,33.229,59.932
2107,972,798,173,53,811,185,68,803.88,179.42,60.815
2108,10300,834,336,47,859,371,74,845.84,352.79,60.207
2109,582,850,311,52,859,321,67,853.98,315.89,59.771
2110,660,30,675,58,44,687,68,37.37,681.13,61.703
2111,8964,26,815,50,54,841,77,39.698,828.01,62.377
2112,1601,54,236,57,75,249,75,64.137,242.57,66.191
2113,343,69,73,58,77,83,68,72.522,77.58,63.122
2114,5874,65,761,46,87,784,72,75.789,773.02,60.059
2115,52,81,827,59,86,832,63,83.442,829.27,60.904
2116,16567,103,655,47,135,694,76,119.74,674.87,61.472
2117,20844,138,837,44,172,873,78,154.93,855.18,61.35
2118,7271,151,576,51,175,605,73,163.4,590.37,61.112
2119,113,166,425,58,173,433,64,169.66,428.96,61.239
2120,719,182,508,56,194,519,68,188.36,513.66,61.547
2121,9140,178,400,50,207,429,74,193.97,415.49,62.267
2122,38,238,95,59,242,99,63,240.32,97.368,61.026
2123,126,261,852,57,269,863,63,265.51,858.27,60.135
2124,64,263,135,59,267,139,64,265.09,137.14,61.406
2125,1707,371,236,53,383,257,71,377.66,246.51,62.005
2126,4426,378,829,53,399,852,77,387.82,840.5,63.956
2127,30596,394,710,42,435,752,79,413.68,730.51,60.375
2128,1036,473,98,55,489,112,67,480.59,104.5,60.722
2129,28090,507,85,52,545,124,89,526.63,104.44,70.135
2130,1523,508,707,54,526,721,68,516.79,714.36,61.842
2131,2447,538,9,52,553,29,69,545.27,19.346,60.931
2132,506,537,511,59,551,523,68,543.82,516.81,63.413
2133,825,552,2,52,563,16,67,558.12,9.2376,60.875
2134,271,569,853,56,577,861,66,572.39,857.32,60.908
2135,43,588,540,59,593,544,63,590.72,542.26,61.047
2136,24,591,535,60,594,540,63,592.29,537.42,61.292
2137,11859,585,315,48,614,344,76,599.57,330.09,61.504
2138,30,595,682,60,600,687,63,598,684.5,61.533
2139,78930,586,413,35,639,467,87,613.16,440.37,60.853
2140,7,617,326,60,619,328,62,618,327,61
2141,12654,602,674,48,634,706,74,618.74,689.82,61.274
2142,292,623,4,57,632,16,65,627.51,10.305,61.178
2143,2122,650,32,55,669,50,68,658.22,41.414,62.092
2144,1856,663,524,54,679,540,70,671.25,532.43,62.036
2145,100,707,128,60,714,137,64,710.95,132.16,62.06
2146,179,708,39,58,714,49,63,710.98,44.408,60.575
2147,2403,736,82,52,756,97,68,745,89.618,60.298
2148,289,774,760,57,781,769,67,777.48,764.75,61.696
2149,5592,778,364,59,802,383,87,789.99,374.08,73.725
2150,512,788,535,52,798,542,67,793.26,537.59,59.953
2151,9870,782,64,49,817,98,77,797.93,82.147,62.566
2152,989,798,46,55,812,57,67,805.25,51.889,60.849
2153,642,821,301,56,830,311,67,825.37,305.73,61.279
2154,6181,823,651,50,847,674,73,834.99,662.16,61.351
2155,165,848,178,55,855,185,64,851.22,181.64,59.491
2156,90,860,432,59,865,439,65,862.72,435.73,61.989
2157,2825,864,153,53,883,170,70,873.56,161.53,60.957
2158,13200,858,736,57,886,770,85,873.02,753.36,71.43
2159,12,50,785,61,52,788,63,51,786.5,62
2160,371,54,13,58,65,22,67,59.528,17.763,62.496
2161,12427,50,318,48,78,349,77,63.992,333.64,61.787
2162,205,83,62,59,90,70,67,86.522,66.137,62.571
2163,7511,93,606,52,121,635,73,106.96,621.29,61.923
2164,1278,105,870,56,121,886,70,115.77,877.88,63.725
2165,29848,124,528,56,162,572,104,143.64,552.94,83.901
2166,713,141,248,56,151,260,67,145.58,253.72,61.683
2167,60,160,63,60,166,68,64,162.85,65.7,62.15
2168,1498,193,18,56,208,35,68,200.89,26.652,61.348
2169,958,202,601,57,214,615,69,208.02,607.89,62.22
2170,1069,205,845,54,216,858,70,210.43,851.51,61.998
2171,317,209,58,55,218,65,66,213.38,60.669,61.451
2172,1881,227,190,55,244,206,69,235.73,198.16,61.521
2173,355,263,410,59,274,421,65,267.93,415.26,62.048
2174,2329,265,422,55,282,440,74,272.75,430.08,64.718
2175,323,297,157,57,306,166,66,301.4,161.53,62.077
2176,9795,298,572,49,327,598,76,312.77,584.8,62.669
2177,3909,314,506,54,338,527,75,325.91,516.25,64.056
2178,711,354,99,57,367,112,66,360.25,105.81,62.132
2179,1234,381,862,57,395,877,69,387.49,869.59,62.451
2180,44893,366,40,39,412,81,87,389.89,60.795,63.056
2181,34,415,629,60,419,632,64,417.09,630.65,62.088
2182,325290.,361,397,38,447,505,149,406.31,456.72,100.97
2183,635,427,146,57,438,157,67,432.54,151.26,61.939
2184,8124,441,605,51,468,633,72,455.12,618.78,60.953
2185,43,479,215,61,485,219,65,482.12,217.16,62.86
2186,12221,472,470,47,502,498,76,487.3,484.36,61.901
2187,28093,513,323,42,549,362,83,530.59,343.6,61.725
2188,252,553,493,59,562,501,69,557.85,496.68,64.159
2189,2128,551,297,54,565,313,73,557.45,305.33,63.546
2190,507,578,526,56,589,534,67,583.99,529.26,61.85
2191,217,585,202,57,591,209,65,588.44,205.96,61.535
2192,2254,582,407,54,600,421,73,590.85,413.92,63.278
2193,1665,589,256,56,607,277,72,597.91,266.16,65.584
2194,6059,585,22,52,609,48,74,597.26,35.669,62.937
2195,16228,586,343,46,617,379,78,601.53,361.9,61.694
2196,2511,617,362,55,634,381,71,625.05,372.34,62.331
2197,551,623,386,56,634,397,67,628.65,392.01,61.762
2198,7199,663,582,52,688,608,74,675.5,595.27,63.171
2199,39387,653,661,41,696,704,83,675.26,682.69,61.627
2200,244,716,90,59,725,98,67,720.59,94.131,62.754
2201,139,729,496,60,737,502,65,732.73,498.88,62.309
2202,911,727,635,56,738,648,69,732.36,641.57,62.689
2203,12368,743,216,49,773,248,75,758.12,231.83,61.643
2204,1082,785,290,56,796,304,68,790.19,297.74,61.57
2205,4027,805,377,53,829,396,72,816.56,386.33,63.347
2206,249,825,237,58,833,245,66,829.34,240.73,62.141
2207,16386,826,266,48,855,301,80,840.18,284.63,62.72
2208,1421,852,364,55,872,376,69,863.3,370.02,62.733
2209,1603,871,832,55,886,846,68,877.98,838.96,61.564
2210,1059,874,718,58,888,735,67,881.2,726.07,62.589
2211,1988,9,262,56,26,282,69,17.356,272.95,62.608
2212,28204,5,125,46,39,169,83,21.352,147.31,63.528
2213,404,26,372,58,33,382,70,29.485,377.3,63.668
2214,12,42,413,62,44,415,65,43,414,63.5
2215,720,73,231,57,83,241,71,78.271,236.69,63.632
2216,272,74,533,60,83,539,70,78.518,536.4,64.261
2217,1963,125,533,56,144,549,70,133.57,542.08,62.537
2218,1567,149,310,55,163,324,70,156.42,317.45,62.427
2219,2083,229,631,56,246,648,70,237.24,639.72,62.857
2220,819,257,82,59,274,94,69,265.98,88.061,63.841
2221,325,264,819,57,272,829,67,267.28,823.56,62.403
2222,1077,272,177,56,285,191,70,278.18,184.03,63.299
2223,842,285,91,57,295,105,73,290.21,98.486,65.264
2224,807,285,594,57,301,604,71,292.82,599.41,64.001
2225,5154,315,772,53,335,797,77,325.09,785.04,64.653
2226,1281,330,605,56,350,617,71,338.19,610.99,63.056
2227,1991,349,866,56,367,888,72,357.45,878.93,63.439
2228,7211,356,834,50,379,862,75,367.6,848.08,63.052
2229,1446,380,387,57,394,403,73,387.28,395.63,64.967
2230,8686,380,637,60,407,664,85,394.98,649.81,72.746
2231,7275,390,495,51,416,525,73,403.07,510.11,62.016
2232,1793,417,541,58,436,562,69,426.42,551.49,63.503
2233,2638,434,116,56,456,129,73,444.76,122.22,64.103
2234,5028,442,582,53,466,605,78,453.67,594.49,65.594
2235,1801,451,89,56,465,104,70,458.23,96.55,62.885
2236,4123,477,686,54,499,706,72,488.7,695.65,63.015
2237,4459,505,622,52,531,639,74,517.75,630.32,62.519
2238,8732,507,282,49,533,308,77,520.76,296.48,62.988
2239,55,521,813,62,527,817,65,524.47,814.58,63.382
2240,7133,526,689,48,549,714,75,537.11,702.11,62.199
2241,8204,548,459,54,578,489,74,563.82,474.35,64.159
2242,12,567,387,62,569,390,64,568,388.5,63
2243,20,585,585,62,588,588,64,586.5,586.5,63
2244,9907,581,378,49,608,403,79,594.56,390.93,63.439
2245,6890,703,268,52,727,293,75,714.64,280.84,63.331
2246,7,719,849,62,721,851,64,720,850,63
2247,3546,737,836,55,756,858,72,747.11,846.85,63.519
2248,190,778,569,61,789,577,68,782.39,572.83,64.779
2249,39,807,402,62,812,407,65,809.72,404.77,63.179
2250,2972,804,540,54,820,561,74,811.87,551.4,63.703
2251,2330,820,838,54,838,855,71,828.49,846.37,62.458
2252,388,847,399,58,855,412,67,850.68,404.86,63.405
2253,3321,846,729,53,862,750,73,854.35,740.07,63.099
2254,1026,54,43,58,68,57,69,61.065,50.493,63.113
2255,4004,53,541,57,75,565,74,63.889,552.81,65.254
2256,17,70,414,63,74,416,65,72,415,64
2257,1159,73,719,58,90,732,72,81.066,725.68,65.046
2258,4297,83,511,53,103,531,73,93.027,521.3,63.453
2259,1139,104,456,58,119,469,70,112.45,462.71,63.778
2260,735,116,477,57,125,490,75,119.92,483.09,65.785
2261,15756,147,29,50,182,57,80,164.42,43.255,64.676
2262,5582,162,217,53,182,242,76,172.38,228.81,64.597
2263,2013,161,319,58,180,338,71,170.09,329.73,63.853
2264,7,221,855,63,223,857,65,222,856,64
2265,7746,246,217,53,271,241,80,257.84,229.58,65.453
2266,2076,255,715,55,273,734,73,265,726.36,64.3
2267,5016,273,340,56,294,364,77,282.79,352.74,65.441
2268,734,287,707,58,303,720,70,295.2,713.34,64.035
2269,836,328,495,55,344,506,68,335.81,500.44,61.86
2270,3269,354,565,54,373,585,73,363.38,575.52,63.223
2271,2830,399,839,56,419,859,71,410.04,848.9,63.642
2272,546,440,64,60,451,75,68,445.95,69.632,63.641
2273,126,450,144,62,459,148,67,454.37,146.17,64.302
2274,12429,446,429,49,475,457,79,460.84,443.22,63.798
2275,1239,470,708,60,487,724,70,478.21,716.05,65.546
2276,108,557,338,62,562,346,67,559.7,341.82,64.278
2277,5643,557,313,54,586,334,75,571.46,322.81,64.77
2278,1598,569,660,55,584,673,74,576.42,666.82,64.68
2279,327,623,664,60,630,673,72,626.24,669.52,65.425
2280,668,626,138,59,636,150,71,631.28,143.97,64.597
2281,30,634,44,63,638,47,66,636,45.433,64.433
2282,96,655,10,62,660,16,67,657.96,13.958,64.208
2283,379,661,49,61,677,60,68,668.53,55.385,64.747
2284,270,678,511,61,684,520,72,681.58,516.17,66.011
2285,780,697,384,59,710,399,72,703.34,391.11,65.718
2286,1451,711,428,59,727,446,69,718.68,436.22,64.411
2287,7,784,162,63,786,164,65,785,163,64
2288,18387,825,767,50,855,801,87,840.12,784.2,67.988
2289,114,852,200,61,858,205,66,854.82,202.32,63.632
2290,530,850,414,59,862,427,68,856.01,421.24,64.079
2291,173,855,833,61,863,841,67,859.6,836.35,64.416
2292,137,862,709,62,867,716,67,864.23,712.03,64.562
2293,132,11,364,63,18,368,74,14.144,365.94,67.765
2294,8453,38,701,54,64,728,80,51.024,714.85,66.2
2295,11610,52,650,51,84,677,81,67.363,664.11,65.579
2296,127,70,830,62,75,838,69,72.811,834.5,64.906
2297,1187,91,494,57,106,512,72,98.24,503,65.015
2298,2887,84,709,57,105,728,74,95.088,718.38,65.921
2299,17318,89,197,49,125,228,81,107.47,213.87,64.832
2300,2355,112,341,57,128,363,74,120.91,352.15,65.573
2301,8592,168,67,55,198,93,78,182.03,80.799,65.843
2302,289,206,180,62,215,190,69,210.43,184.56,65.322
2303,12394,200,632,51,229,664,79,214.02,648.5,64.758
2304,129380.,221,741,35,287,807,96,255.22,773.06,65.251
2305,15293,243,517,50,274,552,81,259.23,535.02,65.14
2306,5569,257,187,53,278,210,77,267.63,197.68,64.969
2307,1193,322,447,57,337,461,73,330.26,453.89,64.409
2308,5981,327,427,56,354,446,81,340.74,436.11,67.81
2309,1640,336,700,58,351,718,74,343.77,709.62,65.275
2310,7017,347,589,55,372,616,76,360.11,603.27,65.142
2311,23403,346,435,48,382,473,83,364.58,455.31,65.199
2312,2587,416,249,56,434,269,73,424.63,259.81,64.578
2313,2545,472,497,55,492,516,75,481.96,506.27,65.135
2314,3818,478,435,56,498,455,75,486.67,446.05,65.254
2315,464,504,569,61,514,579,70,509.63,574.36,65.239
2316,351,523,181,58,533,189,71,528.33,184.96,64.051
2317,1342,531,816,64,543,832,78,537.23,824.83,71.308
2318,48647,540,22,43,585,68,87,562.93,45.784,64.852
2319,1641,573,361,58,587,378,72,580.27,369.39,64.883
2320,11366,621,325,45,659,359,76,637.5,343.77,60.212
2321,21856,633,167,50,669,203,82,650.56,184.9,66.231
2322,375,668,140,61,676,149,74,671.74,144.86,67.147
2323,680,677,457,59,689,467,71,683.56,462.39,65.535
2324,2624,679,522,63,699,543,78,688.66,531.81,70.268
2325,1346,685,858,61,700,873,72,692.9,864.81,66.281
2326,345,692,283,60,703,291,68,696.79,286.96,64.69
2327,6471,709,826,55,740,851,75,723.4,837.46,65.759
2328,3793,714,96,57,736,117,73,724.77,107.13,64.185
2329,6843,713,140,54,734,169,76,723.13,154.31,65.226
2330,9474,717,467,53,741,495,81,728.98,480.04,66.479
2331,325,746,33,61,753,44,70,749.46,38.637,65.449
2332,12553,734,403,53,769,430,78,751.86,416.11,65.766
2333,1822,745,570,59,761,590,72,753.24,580.6,65.248
2334,739,755,157,62,768,173,72,761.08,164.8,66.82
2335,12178,752,56,52,784,85,78,769.26,70.357,65.205
2336,4969,775,198,56,798,222,76,786.05,210.79,65.511
2337,3224,804,228,57,825,247,74,814.96,237.52,65.279
2338,3060,822,855,57,840,876,79,830.24,866.38,67.623
2339,1777,828,19,58,845,33,76,836.05,25.443,66.61
2340,994,840,253,57,853,266,73,846.34,259.04,65.792
2341,1562,842,712,58,860,727,70,850.67,719.73,64.219
2342,7173,838,610,56,864,632,85,849.44,621.51,68.192
2343,1193,858,769,57,873,783,72,864.83,776.72,65.201
2344,977,25,345,58,38,359,71,30.575,353.02,65.15
2345,2562,25,744,59,43,761,76,33.509,752.88,66.665
2346,1294,102,182,61,118,197,74,110.29,190.32,66.672
2347,17,131,557,65,135,560,67,133,558.65,66
2348,1167,124,283,62,141,299,75,132.93,290.43,68.348
2349,88,143,568,63,149,575,69,145.97,571.23,66.102
2350,7,150,811,65,152,813,67,151,812,66
2351,7144,156,372,56,180,401,77,168.7,386.75,66.25
2352,1059,164,564,59,178,577,73,171.44,570.09,65.803
2353,1425,165,876,61,185,886,77,175.07,881.82,68.253
2354,367,185,228,62,195,234,73,189.82,231.4,67.621
2355,8599,180,143,56,209,171,83,194.37,156.85,68.079
2356,73,195,349,64,202,353,69,198.38,351.03,66.466
2357,8086,191,250,54,217,275,79,204.01,262.37,66.53
2358,6653,210,605,56,233,630,78,221.24,618.3,66.634
2359,600,217,42,62,227,53,70,222.14,48.143,66.032
2360,57,262,209,64,267,212,68,265.02,210.54,65.789
2361,3609,261,311,57,279,330,80,269.46,320.88,67.842
2362,61,285,732,64,291,737,68,288.13,734.77,65.689
2363,513,295,80,63,303,93,74,298.48,86.988,67.674
2364,4272,310,76,51,332,93,78,320.8,85.092,64.934
2365,464,381,731,60,392,741,69,386.43,736.11,65.121
2366,145,388,11,63,395,17,70,391.58,13.917,66.586
2367,1264,403,363,60,417,377,75,410.23,370.14,68.188
2368,3981,416,776,56,437,794,78,426.21,785.53,66.736
2369,131,434,214,64,440,219,75,437.04,216.35,69.901
2370,13152,434,252,53,468,279,80,451.14,265.54,66.455
2371,21458,422,290,52,466,337,93,445.61,310.75,71.575
2372,2956,450,17,59,473,35,74,461.87,27.126,66.066
2373,495,462,152,61,472,162,71,467.2,156.85,66.129
2374,9213,467,308,64,499,338,88,481.15,323.06,76.31
2375,26602,525,646,47,559,688,85,542.22,666.97,66.285
2376,1694,545,616,59,561,630,74,553.12,623.44,66.466
