value,volume,xmin,ymin,zmin,xmax,ymax,zmax,xCenter,yCenter,zCenter
2106,2426,845,494,34,859,510,59,851.84,502.78,47.153
2107,8232,846,840,33,871,865,60,858.64,852.64,45.09
2108,69,24,254,44,29,258,50,26.159,256.28,46.623
2109,16758,12,835,31,51,883,65,33.149,854.68,47.941
2110,1091,38,491,42,49,508,58,42.449,499.05,49.415
2111,2290,41,511,38,58,527,55,50.531,518.27,46.319
2112,203,109,832,42,118,838,49,113.53,834.97,46.01
2113,13195,101,538,31,131,569,63,116.03,554.25,47.081
2114,28,135,486,45,138,491,49,136.43,488.68,46.821
2115,1871,132,334,38,149,350,54,140.58,342.5,46.44
2116,304,144,534,41,153,543,49,148.7,538.33,45.464
2117,6591,142,115,37,166,143,58,153.78,129.98,47.204
2118,3533,158,617,40,180,639,58,168.64,627.95,49.303
2119,9484,166,788,31,190,813,65,177.94,801.4,48.023
2120,6334,174,58,36,200,81,57,187.57,69.791,46.382
2121,2712,204,797,38,224,816,53,214.25,806.23,45.99
2122,1470,229,387,40,242,406,53,235.66,396.22,46.307
2123,2162,233,799,39,248,816,55,240.35,808.04,46.656
2124,7,243,740,45,245,742,47,244,741,46
2125,1414,265,161,38,281,179,52,273.72,169.4,45.284
2126,7,275,811,45,277,813,47,276,812,46
2127,13004,276,614,32,309,645,62,292.36,627.96,46.417
2128,33945,276,84,26,315,139,72,295.63,107.61,47.379
2129,226,296,646,43,304,654,50,300.08,650.12,46.509
2130,219,308,512,44,316,519,53,312.33,515.57,47.635
2131,3248,313,118,37,329,138,59,320.44,128.32,48.395
2132,560,324,506,41,338,516,52,331.29,510.68,47.15
2133,789,338,335,39,352,350,53,345.02,343.33,45.507
2134,24,361,64,45,364,69,49,362.25,66.417,47.042
2135,840,358,41,41,371,52,52,364.45,46.737,46.773
2136,916,365,661,38,379,672,54,371.45,666.56,46.582
2137,596,377,143,39,388,156,50,382.61,149.33,45.163
2138,61,409,26,44,414,32,48,411.82,28.672,46.279
2139,2672,433,374,38,451,394,54,442.54,384.04,45.85
2140,1336,444,122,37,457,135,53,450.14,128,45.559
2141,1986,504,30,38,520,51,54,511.82,43.034,46.514
2142,4077,508,333,43,526,362,59,517.68,347.76,51.435
2143,1598,540,150,38,553,170,52,546.82,160.31,45.842
2144,122,558,217,44,562,225,51,559.98,221.05,47.557
2145,1410,560,40,42,581,56,56,571.33,49.528,48.503
2146,2656,565,240,38,583,256,55,573.74,247.67,46.018
2147,1803,572,32,34,588,46,53,580.14,38.588,44.884
2148,1632,575,632,37,591,645,55,582.74,638.89,46.512
2149,7,583,267,45,585,269,47,584,268,46
2150,11434,569,787,32,599,814,64,583.96,800.21,48.876
2151,458,605,24,41,615,33,51,609.68,28.421,45.86
2152,1002,647,69,40,662,86,55,654.95,77.174,47.178
2153,6857,668,472,33,691,496,58,679.78,484.29,45.633
2154,1475,676,329,40,690,348,52,683.11,338.11,46.161
2155,24,692,386,45,696,389,47,693.79,387.62,46
2156,164500.,668,643,11,735,712,81,701.72,677.53,46.468
2157,1100,708,197,40,720,218,52,713.93,207.23,46.454
2158,3166,711,299,38,730,320,57,720.34,308.24,46.735
2159,33,771,118,44,774,121,49,772.42,119.42,46.333
2160,1220,767,766,40,783,781,54,774.31,774.29,47.067
2161,1034,775,186,40,790,197,55,782.4,192.02,47.371
2162,6216,827,784,36,850,809,58,838.84,797.51,46.505
2163,270,839,443,42,849,451,53,843.67,447.1,47.433
2164,7189,845,369,35,870,394,59,858.13,381.35,46.819
2165,25,863,454,45,867,458,47,864.84,455.84,46
2166,1815,862,322,39,875,342,57,869.03,331.52,47.856
2167,1120,871,836,41,882,852,52,876.42,844.72,45.853
2168,139,877,575,43,883,581,49,879.91,577.68,46.18
2169,1293,5,47,41,21,65,53,13.82,56.196,47.652
2170,2780,7,677,39,27,699,54,17.487,688.88,46.791
2171,7,67,148,46,69,150,48,68,149,47
2172,51,122,511,45,125,516,51,123.35,514,47.784
2173,17211,122,632,31,158,661,64,141.14,646.59,47.925
2174,659,153,101,43,165,115,54,159.06,107.83,49.114
2175,11054,145,701,35,174,732,68,160.84,716.75,48.05
2176,3031,163,493,37,184,511,59,174.55,502.53,48.253
2177,33209,162,227,27,201,272,65,182.68,248.91,45.894
2178,89453,170,735,20,223,795,89,196.98,764.85,47.911
2179,2294,187,857,39,207,870,58,196.97,864.56,48.217
2180,333,215,275,44,223,284,53,218.89,279.59,48.264
2181,5585,215,282,39,240,306,63,228.26,293.84,50.165
2182,1258,239,780,41,252,795,59,245.7,786.92,50.106
2183,1971,243,518,39,262,536,54,252.16,526.25,47.587
2184,8157,279,782,34,304,808,67,291.38,795.55,47.676
2185,44407,278,199,25,321,244,71,299.8,221.16,48.248
2186,20445,324,216,27,356,252,66,339.52,234.08,46.176
2187,2761,338,633,40,354,650,60,345.85,641.37,49.255
2188,7265,335,442,36,362,467,58,348.28,454.08,47.123
2189,504,351,31,42,361,42,52,355.76,36.933,46.143
2190,456,354,424,44,362,438,54,358.17,431.57,49.305
2191,4740,375,117,36,393,139,61,384.43,127.68,48.069
2192,344,391,727,37,400,736,48,395.21,731.23,43.041
2193,3585,384,11,37,405,28,57,394.69,19.5,46.45
2194,5414,391,668,36,411,689,60,400.71,679.37,47.412
2195,182,416,422,43,425,428,52,420.53,424.86,47.137
2196,8278,408,565,34,432,591,62,419.93,577.95,47.355
2197,1139,423,248,43,442,261,58,432.02,254.39,50.146
2198,55363,395,142,25,447,190,71,419.41,166.12,48.253
2199,1816,445,586,40,463,600,56,454.89,592.52,47.302
2200,26,462,730,46,465,734,50,463.58,731.81,48.231
2201,1332,481,574,40,496,589,55,488.72,581.06,47.621
2202,67,522,278,45,528,282,50,525.1,279.94,47.552
2203,46422,499,558,26,546,602,76,522.35,580.33,48.607
2204,145,552,106,42,557,114,50,554.41,109.29,46.352
2205,4670,568,196,34,589,214,59,578.72,205.17,46.436
2206,2394,594,537,40,613,553,58,603.16,544.91,48.836
2207,37348,593,470,33,649,521,80,624.23,496.57,57.271
2208,2658,610,5,39,627,24,60,618.86,13.97,48.904
2209,128,617,572,43,623,578,50,620.43,575.41,46.289
2210,1027,630,633,41,643,647,52,636.74,639.21,46.334
2211,3946,640,183,41,664,201,61,652.3,192.54,51.379
2212,13045,644,818,32,674,848,62,659.81,833.29,47.183
2213,71,665,799,45,671,804,49,667.93,801.48,47.141
2214,3234,680,563,38,701,585,56,690.86,576.8,46.975
2215,194,703,333,43,710,340,51,706.66,337.09,46.619
2216,214,731,740,43,737,750,51,734.49,745.1,46.808
2217,39,763,352,46,768,357,51,765.38,354.26,47.795
2218,2532,774,355,41,789,376,63,781.27,365.98,50.702
2219,18217,796,442,30,830,475,64,813.54,458.5,46.059
2220,12329,797,707,32,827,734,64,812.52,720.7,47.955
2221,166,833,365,42,839,371,52,836.39,367.78,46.681
2222,1501,840,633,40,855,648,54,847.49,640.34,47.061
2223,6678,862,669,45,887,695,70,875.08,682.64,57.26
2224,85,35,542,46,40,549,50,37.694,545.69,47.776
2225,23305,47,467,31,84,505,72,66.481,486.49,51.013
2226,4005,66,146,38,88,165,59,78.364,155.87,48.876
2227,16770,77,605,33,110,641,66,94.012,622.77,48.589
2228,7004,94,576,36,118,597,60,106.44,586.4,46.815
2229,16,116,452,47,119,455,49,117.69,453.69,48
2230,2102,116,325,40,133,341,57,124.98,332.61,48.952
2231,2790,120,384,40,140,401,61,130.38,393.14,49.586
2232,654,132,118,42,144,129,54,137.55,123.19,48.179
2233,792,136,573,44,145,586,59,140.86,579.04,50.413
2234,169,142,855,43,150,861,50,146.21,858.16,47.521
2235,3301,143,242,37,163,265,58,150.98,253.99,48.367
2236,29,176,358,47,179,362,50,177.41,359.86,48.586
2237,161,188,85,46,196,94,50,191.86,89.646,47.925
2238,295,197,333,49,210,341,56,204.04,336.89,52.569
2239,12182,197,115,32,221,157,73,209.68,138.93,50.427
2240,100,208,329,46,215,335,50,212.13,332.25,48.31
2241,22651,205,821,45,239,861,84,221.75,842.39,62.881
2242,4188,208,710,35,225,733,63,215.97,720.13,49.142
2243,449,225,610,44,234,623,54,228.85,616.3,48.501
2244,147,245,99,46,252,106,52,248.83,102.22,48.435
2245,277,243,741,45,252,750,53,248.59,745.89,49.206
2246,7574,263,388,36,288,414,61,275.35,401.64,48.382
2247,4556,315,758,38,337,778,61,326.31,767.52,48.958
2248,2604,323,65,42,338,87,59,330.95,75.307,49.507
2249,11837,336,691,40,364,726,78,351.7,706.7,60.08
2250,1076,355,631,42,368,647,56,361.23,638.17,49.05
2251,2869,360,610,32,381,630,56,371.22,621.11,46.48
2252,3790,365,722,37,385,738,62,375.35,729.77,50.284
2253,77,407,560,46,414,566,51,410.66,562.79,48.532
2254,1717,450,73,41,465,88,56,457.53,81.185,48.856
2255,1003,472,778,47,492,796,58,480.45,789.24,51.908
2256,749,525,345,43,540,357,54,532.56,351.39,48.88
2257,100,531,11,47,539,17,52,534.67,13.67,49.97
2258,5465,529,28,39,550,53,60,539.11,40.775,49.483
2259,1525,534,512,41,547,530,56,540.5,519.98,47.936
2260,61,551,378,50,556,382,55,553.43,380.3,52.328
2261,44244,528,604,26,575,648,70,551.95,625.7,47.861
2262,44,598,844,47,604,849,51,601.2,846.32,48.75
2263,5953,599,329,33,626,350,59,613.25,339.93,46.508
2264,1537,616,36,40,633,49,57,624.08,41.809,48.977
2265,1787,639,473,40,653,488,56,646.16,481.17,48.31
2266,6973,641,438,32,664,474,58,653.09,455.53,47.787
2267,2063,671,113,41,686,131,56,678.46,121.23,48.631
2268,4145,674,809,32,691,832,57,682.9,821.18,46.422
2269,6854,678,772,37,705,798,60,692.29,785.41,48.232
2270,976,694,372,41,707,385,56,700.13,378.72,48.404
2271,5399,694,791,38,716,814,60,706.19,802.56,48.696
2272,799,735,621,43,745,634,58,740.42,627.94,49.111
2273,874,770,177,43,782,191,57,775.35,184.13,49.424
2274,1270,799,559,42,816,572,55,807.3,564.6,48.217
2275,1177,810,802,41,825,815,54,817.41,808.16,47.457
2276,154,831,715,46,835,727,53,833.18,720.92,49.143
2277,2509,828,59,38,843,75,57,835.06,67.178,47.058
2278,789,844,149,43,861,161,54,851.47,154.94,48.79
2279,5582,843,715,38,866,737,62,855.07,726.01,50.18
2280,1356,855,226,43,875,239,56,863.84,233.53,49.316
2281,104,867,407,46,871,414,51,869.18,410.32,48.183
2282,29,10,661,48,16,664,51,13.103,662.45,49.621
2283,874,27,328,43,40,338,59,33.759,333.26,50.252
2284,3056,50,607,39,68,631,59,58.906,619.52,49.428
2285,548,72,638,45,84,647,57,78.566,642.86,50.872
2286,41875,88,710,26,131,754,73,110.1,732.17,49.547
2287,2541,105,19,41,123,35,60,114.03,27.092,51.026
2288,51,133,407,47,137,410,52,135.37,408.67,49.569
2289,258,133,761,45,142,771,52,138.09,765.98,48.783
2290,6203,157,856,40,187,884,59,173.2,871.49,49.582
2291,12303,170,158,35,201,184,64,185.73,171.01,48.874
2292,20893,194,32,31,227,67,68,210.06,49.374,49.5
2293,6826,227,249,37,251,273,61,239.56,261.56,49.176
2294,3167,235,747,42,254,771,67,244.26,757.83,54.366
2295,9142,257,175,36,283,203,63,270.72,189.9,49.59
2296,3418,265,237,41,286,255,63,275.95,246.27,51.629
2297,2971,269,371,40,286,390,61,277.2,381.49,50.925
2298,38,300,145,47,303,148,53,301.18,146.71,50.053
2299,17925,322,90,32,357,123,65,338.85,106.63,48.216
2300,897,340,490,42,354,505,54,347.79,496.67,48.569
2301,92,346,41,46,352,46,52,349.21,43.239,49.315
2302,2646,370,526,47,384,544,74,376.95,535.06,63.051
2303,13989,405,639,36,435,673,63,419.96,656.07,48.677
2304,5882,425,587,38,444,614,64,434.56,601.11,51.802
2305,12829,422,405,46,451,435,76,437.15,419.47,60.859
2306,338,433,336,46,444,345,54,438.22,340.59,49.707
2307,55,440,861,47,446,865,53,443.38,862.73,49.727
2308,2918,438,352,39,453,373,57,445.47,363.01,48.083
2309,2886,450,603,40,470,621,62,458.9,611.36,51.115
2310,1867,450,186,42,472,202,56,460.33,193.79,49.13
2311,535,515,30,47,529,40,58,521.52,35.544,52.355
2312,12,523,440,48,525,443,51,524,441.5,49.5
2313,83,576,581,47,582,586,52,578.43,583.54,49.892
2314,3910,596,849,46,618,870,72,606.39,858.87,58.708
2315,7510,613,49,36,631,83,66,622.39,66.365,52.648
2316,82,635,829,48,641,834,53,638.24,831.9,50.866
2317,273,637,54,46,646,62,54,641.16,57.894,49.604
2318,2331,630,157,41,650,172,58,640.38,164.96,49.618
2319,2824,649,91,41,667,109,58,657.62,100.04,48.999
2320,20593,659,590,35,695,628,64,677.7,609.3,49.186
2321,13489,673,227,35,703,262,62,688.69,245,48.813
2322,574,692,497,42,701,511,55,697.15,503.64,48.889
2323,357,707,93,46,718,100,55,711.69,96.608,49.846
2324,1188,727,313,41,742,326,55,733.55,319.77,48.904
2325,1414,741,676,41,755,689,56,747.78,682.39,49.074
2326,1100,751,505,44,769,519,55,759.92,512.12,50.052
2327,33,767,835,48,772,839,51,769.42,836.97,49.364
2328,48268,818,451,41,859,496,100,838.92,474.09,75.328
2329,4489,839,407,43,866,430,60,852.67,417.93,50.7
2330,2391,845,128,42,865,149,55,855.1,138.33,48.582
2331,50,31,3,48,36,7,52,33.42,4.86,50.12
2332,12260,52,243,35,80,273,64,66.782,258.25,48.854
2333,635,72,867,45,85,882,55,78.22,873.3,49.647
2334,48,76,502,48,81,506,53,78.854,503.77,50.292
2335,2685,71,798,39,90,817,59,80.257,807.68,48.822
2336,30679,87,240,33,125,281,73,106,260.58,52.875
2337,2269,104,385,45,121,407,60,113.18,397.11,51.15
2338,31468,97,847,31,138,886,72,117.43,867.13,50.814
2339,495,119,400,46,128,412,57,123.37,407.02,51.485
2340,12736,111,687,35,143,714,66,127.83,700.42,50.047
2341,1363,129,445,43,143,462,60,136.9,453.26,50.908
2342,8331,132,197,39,163,223,63,147.56,209.16,51.271
2343,192,160,5,47,168,13,55,164.81,9.7396,51.057
2344,5502,165,336,38,193,356,62,178.59,345.42,48.357
2345,1839,222,12,42,237,26,59,229.5,19.118,50.912
2346,3734,232,38,47,263,63,66,249.41,49.898,57.401
2347,539,237,157,45,248,167,55,242.23,162.79,49.581
2348,356,272,873,45,282,884,54,277.82,878.23,49.975
2349,28,324,297,49,329,299,52,326.54,298.39,50.321
2350,28293,400,705,33,441,745,67,420.37,725,50.547
2351,132,422,201,46,429,207,52,425.84,204.19,49.326
2352,6564,430,618,42,454,644,63,442.36,631.43,51.47
2353,348,459,221,44,468,230,58,463.31,224.79,50.626
2354,21757,491,841,31,528,876,67,509.18,859.76,49.691
2355,458,555,522,46,567,530,56,560.44,525.94,51.426
2356,41,578,345,48,582,349,52,579.9,347.27,50.098
2357,1075,576,557,44,596,570,56,586.92,564.19,50.224
2358,2069,587,283,41,604,301,58,595.21,292.32,49.504
2359,1131,615,455,44,627,467,57,621.09,460.53,50.476
2360,89,625,234,48,631,240,52,628.04,236.74,49.831
2361,18519,619,200,35,654,232,66,637.1,216.14,50.045
2362,423,645,698,46,652,714,56,649.05,706.29,50.974
2363,82317,623,347,47,682,400,100,652.58,373.83,73.661
2364,3034,650,157,43,670,178,58,660.06,167.73,50.46
2365,7589,644,746,36,669,773,64,657.12,758.61,49.885
2366,1881,649,426,44,667,442,57,658.35,434.15,50.367
2367,42596,664,422,30,706,471,74,685.42,444.78,51.672
2368,192,686,492,48,694,498,55,689.91,494.79,51.448
2369,511,685,799,46,695,809,56,689.96,804.06,50.526
2370,490,697,185,46,707,194,55,702.29,189.34,50.314
2371,4067,701,68,42,722,93,60,711.76,80.665,51.033
2372,4246,744,199,41,770,218,58,756.99,208.1,48.921
2373,7,763,871,49,765,873,51,764,872,50
2374,482,852,82,44,864,93,54,858.09,87.384,49.324
2375,292,16,546,47,23,555,56,19.973,550.68,51.315
2376,1627,15,290,44,29,306,61,23.307,297.13,51.668
2377,15413,24,69,38,55,102,69,39.951,84.607,52.643
2378,1789,32,691,49,46,711,66,39.355,701.66,56.884
2379,2053,46,554,41,62,574,58,54.417,564.26,49.784
2380,31082,31,701,34,75,742,73,52.613,722.63,53.147
2381,1934,75,197,44,91,214,59,82.774,205.32,52
2382,2736,77,448,43,93,466,61,85.529,457.32,51.885
2383,4752,84,759,42,108,777,68,96.593,768.28,54.746
2384,290,103,83,46,110,92,57,106.39,86.576,52.262
2385,71,114,89,50,120,97,53,116.96,92.901,51.704
2386,39,130,481,50,134,485,54,131.62,483.03,51.974
2387,20,171,844,50,175,847,52,173,845.5,51
2388,1149,176,446,46,188,463,58,181.63,453.47,51.97
2389,4236,167,101,43,192,122,61,180.1,112.46,51.34
2390,1381,204,471,45,220,485,60,210.99,478.04,51.862
2391,1998,214,114,45,232,132,61,224.29,122.88,52.365
2392,1895,214,71,45,232,90,59,223.38,79.818,51.277
2393,300,222,388,45,230,398,57,225.72,393.76,52.133
2394,797,232,146,47,243,159,59,237.58,152.41,53.182
2395,14241,242,677,37,273,710,69,257.16,692.7,52.222
2396,15200,277,322,37,303,355,73,290.21,338.82,54.406
2397,2959,305,520,42,323,538,63,314.16,529.81,52.58
2398,517,366,33,44,375,42,56,370.35,37.315,50.513
2399,442,375,103,46,384,114,56,380.13,107.71,51.376
2400,12341,372,34,37,403,65,66,387.5,50.335,51.568
2401,785,390,622,46,403,632,61,396.05,627.09,52.958
2402,13288,388,500,37,417,530,69,402.44,515.22,52.653
2403,30461,387,255,33,429,294,70,407.66,274.89,51.546
2404,1312,404,444,45,418,458,58,411.39,450.77,51.094
2405,797,415,455,45,430,465,58,423.45,460.6,51.243
2406,405,460,814,46,474,821,56,467.06,817.11,51.546
2407,1484,466,380,45,481,395,61,473.61,387.55,53.183
2408,1674,466,322,45,485,339,59,477,330.49,52.24
2409,6,491,350,50,493,352,51,492,351,50.833
2410,2376,532,222,43,550,238,58,541.24,229.94,50.941
2411,389,547,814,46,557,824,56,551.75,818.91,51.09
2412,1347,559,371,44,572,384,62,565.78,376.99,51.903
2413,22126,585,38,33,616,71,73,600.94,54.217,52.929
2414,6964,608,154,41,636,180,67,620.39,167.13,53.242
2415,1469,617,294,46,635,310,61,625.72,302.25,51.922
2416,2522,627,704,44,644,723,61,636.42,714,51.218
2417,63,634,844,48,638,850,53,635.86,847.17,51.048
2418,1741,650,274,44,665,291,58,657.39,283.34,50.335
2419,6785,661,176,43,686,207,72,672.76,189.85,57.633
2420,305,685,197,47,691,209,55,687.84,202.65,51.341
2421,12,696,523,50,698,526,53,697,524.5,51.5
2422,20962,690,844,35,731,875,67,710.58,860.22,50.93
2423,2537,718,627,38,734,649,59,726.17,637.98,49.892
2424,847,763,848,46,776,859,61,769.31,852.78,52.645
2425,7055,763,287,41,786,314,65,774.58,300.26,52.63
2426,17301,770,228,36,803,262,66,786.49,245.52,50.544
2427,22141,768,319,35,806,353,71,786.06,336.54,53.155
2428,3833,810,690,45,831,708,66,820.71,699.7,54.294
2429,3704,846,806,42,866,825,62,855.88,815.92,51.795
2430,2551,844,763,44,865,779,60,854.74,771.46,52.237
2431,982,857,239,44,869,254,57,862.91,246.34,50.555
2432,2948,51,586,44,67,608,60,58.902,597.07,51.78
2433,9263,51,33,41,76,63,70,64.027,47.91,53.208
2434,20626,48,307,37,82,346,68,65.166,326.06,51.663
2435,1169,58,114,47,70,128,63,64.148,120.83,54.446
2436,152,75,709,50,81,716,58,77.533,711.96,53.757
2437,35141,84,117,31,125,158,73,104.89,138.01,52.353
2438,1505,112,648,47,123,670,60,117.7,658.46,52.847
2439,21154,123,32,32,159,67,70,141.38,50.522,52.41
2440,31,141,741,51,144,745,55,142.65,742.71,52.871
2441,678,146,511,46,159,523,61,152.07,516.31,53.367
2442,367,165,289,49,175,299,58,170.43,293.56,53.27
2443,328770.,166,144,41,249,230,144,208.03,187.11,99.857
2444,1141,186,474,46,198,489,65,192.45,481.92,54.982
2445,1157,188,360,46,206,372,57,196.04,365.28,51.814
2446,1027,196,433,45,209,446,58,202.92,440.18,51.45
2447,6040,246,585,38,264,615,72,254.93,599.47,53.375
2448,1163,256,27,45,270,45,60,263.69,37.09,52.326
2449,49,263,17,50,267,21,55,265.02,19.061,52.347
2450,1424,264,314,50,281,332,64,272.84,323.35,56.364
2451,14,276,146,51,279,150,54,277.5,148,52.5
2452,24,276,644,51,282,646,54,278.88,645,52.292
2453,5428,286,258,40,307,279,63,297.03,268.55,52.19
2454,81,301,148,51,307,155,56,303.95,151.25,53.074
2455,2692,333,615,46,354,631,68,344.15,623.33,55.637
2456,1137,337,323,47,351,335,61,343.85,329.22,53.514
2457,1905,365,75,46,382,91,60,373.1,83.406,53.002
2458,1102,371,442,46,383,456,61,377.28,448.94,53.1
2459,955,375,694,46,387,707,58,381.75,700.05,52.156
2460,475,401,303,47,411,311,60,405.54,306.88,53.345
2461,398,408,684,46,417,694,57,412.11,689.2,52.246
2462,1498,423,550,49,437,568,62,430.23,559.14,55.563
2463,2962,426,204,44,445,225,59,436.54,214.83,51.811
2464,13875,441,550,36,470,580,67,455.44,565.42,51.411
2465,8775,450,132,39,478,156,65,463.02,144.36,51.651
2466,4382,463,659,42,485,679,63,474.29,669.77,52.608
2467,82,481,777,49,492,782,55,484.8,779.82,52.207
2468,9439,493,336,44,520,367,84,506.01,351.57,67.143
2469,21024,493,770,35,526,822,73,510.82,793.5,54.089
2470,1352,514,502,43,527,521,59,521,512.24,50.831
2471,12,568,650,51,570,652,54,569,651,52.5
2472,1319,599,410,44,611,432,59,603.91,421.19,52.055
2473,31692,662,63,32,702,105,71,682.49,84.06,51.229
2474,624,697,348,48,708,362,57,702.22,355.36,51.551
2475,30,700,529,51,704,533,55,702.23,530.93,53.233
2476,11352,688,44,37,721,69,65,703.37,56.488,51.419
2477,2861,701,166,43,721,183,62,710.91,174.09,52.454
2478,3597,701,500,44,720,522,63,709.94,512.01,52.316
2479,3763,720,52,43,742,73,61,731.13,62.744,51.775
2480,6259,725,172,42,748,195,65,736.82,184,53.037
2481,8123,745,609,39,774,632,64,758.55,620.31,51.661
2482,768,760,6,46,772,15,59,765.97,11.188,52.664
2483,775,773,11,48,787,22,59,779.93,16.493,53.766
2484,261,792,626,48,803,634,58,797.08,630.31,53.276
2485,9160,816,636,36,843,664,65,830.05,649.59,51.212
2486,475,830,709,47,841,719,60,835.09,713.77,53.335
2487,7,857,449,51,859,451,53,858,450,52
2488,1370,856,67,45,871,80,59,864.13,73.711,51.883
2489,887,41,115,50,53,129,62,46.86,121.59,55.645
2490,20,101,604,52,104,607,54,102.5,605.5,53
2491,3129,102,98,45,124,116,62,113.19,107.65,53.575
2492,3370,120,341,43,138,361,64,129.21,350.91,53.422
2493,2624,148,341,44,162,359,64,155.13,350.45,54.05
2494,12733,146,467,39,173,498,68,160.09,482.88,53.362
2495,12,159,799,52,162,801,54,160.5,800,53
2496,373,166,846,49,176,855,58,170.68,850.32,53.405
2497,11703,173,566,40,203,597,67,188.31,580.85,53.25
2498,121,206,526,51,212,533,59,209.79,528.93,54.198
2499,23,212,358,52,216,362,55,214.17,359.91,53.304
2500,6725,204,90,43,231,116,69,218.1,102.54,55.696
2501,1297,221,222,47,236,236,59,228.22,229.17,52.847
2502,1500,234,613,45,250,629,59,242.51,620.43,52.487
2503,2934,236,436,44,256,452,62,246.36,443.73,53.068
2504,1512,291,479,44,305,495,61,299.22,485.91,52.931
2505,2764,334,298,44,349,318,64,342.1,308.77,54.119
2506,62,342,68,51,347,74,57,344.16,71.065,54.145
2507,510,389,727,47,397,736,62,392.63,730.92,52.922
2508,200,401,687,49,408,693,56,405.2,690.03,52.51
2509,2059,406,111,47,422,132,62,413.46,122.5,54.515
2510,911,405,695,47,418,705,60,412.27,700.65,53.884
2511,345,411,488,52,423,496,63,417.11,492.39,58.316
2512,15841,410,30,38,444,61,69,426.09,45.783,52.847
2513,2040,427,186,47,442,205,62,434.06,195.07,53.816
2514,5740,454,705,50,479,728,77,467.57,716.28,64.458
2515,7,491,350,52,493,352,54,492,351,53
2516,2078,543,779,46,561,795,63,552.7,787,55.289
2517,103,577,486,50,584,493,55,580.4,489.77,52.592
2518,46,586,584,51,591,587,55,588.52,585.2,52.891
2519,1254,593,861,48,610,882,60,601.14,871.99,54.253
2520,364,695,201,50,705,213,58,700.57,205.98,53.799
2521,200,701,264,49,706,273,57,703.4,268.4,52.695
2522,1795,709,118,46,723,134,61,716.08,125.65,53.157
2523,4739,731,507,49,752,528,72,741.66,517.2,60.134
2524,124,760,567,51,768,573,61,764.1,569.48,56.387
2525,833,771,563,46,785,575,59,778.36,569.69,52.935
2526,5532,775,807,41,797,831,64,786.58,819.89,53.088
2527,669,788,569,48,798,580,60,792.67,574.6,54.042
2528,175,802,48,49,808,56,57,804.91,51.983,53.08
2529,1797,818,747,45,835,766,62,827,757.38,53.004
2530,1750,821,244,44,836,257,61,827.9,251.06,52.928
2531,1653,836,617,46,852,633,62,844.39,625.57,54.068
2532,12,841,96,52,843,98,55,842,97,53.5
2533,1725,856,292,45,873,309,62,864.61,300.39,54.094
2534,3245,2,158,43,20,175,66,10.765,166.51,54.901
2535,726,6,530,48,19,540,59,13.134,535.16,53.594
2536,14700,19,27,39,47,62,71,32.447,44.571,54.698
2537,1230,92,661,48,107,675,61,100.27,668.77,53.528
2538,6742,88,828,44,113,852,69,99.416,839.61,55.191
2539,29832,99,505,51,143,544,87,118.81,524.48,68.888
2540,20,110,637,53,112,640,56,111,638.5,54.5
2541,1650,118,464,53,134,481,66,125.88,473.52,59.845
2542,262,162,512,50,171,521,57,166.76,516.08,54.011
2543,1006,162,272,48,179,282,60,169.55,277.22,54.392
2544,1633,165,13,47,180,29,62,172.07,21.453,53.95
2545,454,168,304,50,176,319,60,172.55,312.04,55.203
2546,78,174,293,52,179,299,57,176.35,296.08,54.103
2547,3675,182,807,44,203,828,62,193.46,817.46,52.703
2548,283,191,500,50,197,513,59,193.96,507.13,53.534
2549,1587,190,17,48,204,37,61,196.24,25.278,54.229
2550,596,196,112,48,208,124,59,202.21,117.61,53.889
2551,2088,198,68,45,214,84,62,205.78,76.197,53.352
2552,640,206,427,47,220,434,59,213.25,430.75,53.566
2553,4324,203,578,46,222,603,66,212.75,590.31,55.934
2554,1863,220,625,47,237,645,61,227.78,634.51,54.412
2555,5871,221,577,41,244,601,65,233.01,589.04,53.305
2556,106,241,794,53,248,801,60,244,797.18,56.906
2557,1524,278,137,52,294,152,67,286.95,145.16,59.138
2558,53,286,452,52,292,457,56,289.36,454.6,54.264
2559,807,284,388,51,299,397,65,291.86,392.59,58.62
2560,1012,335,502,47,350,514,64,342.03,508.24,55.074
2561,64,350,395,51,356,400,57,353.09,396.86,53.75
2562,1160,356,332,48,371,347,59,362.79,339.62,54.172
2563,3418,357,538,43,373,561,62,364.1,550.46,53.245
2564,17,367,707,53,370,709,57,368.35,708,55
2565,25211,373,556,37,409,598,72,391.29,576.3,54.585
2566,2283,386,204,47,407,220,61,396.95,211.91,53.628
2567,146,407,201,50,415,208,57,410.51,204.1,53.904
2568,25097,400,349,36,436,387,72,418.28,368.41,54.576
2569,161,419,133,52,428,139,59,423.63,135.93,55.814
2570,4430,452,270,44,472,290,66,461.83,280.36,55.431
2571,2403,480,5,46,498,25,62,488.33,15.401,54.029
2572,1402,488,32,48,506,47,61,496.13,40.384,54.572
2573,619,495,369,50,504,381,62,499.46,374.24,55.195
2574,1068,501,327,48,512,344,62,507.2,335.46,55.282
2575,897,521,291,47,535,302,60,528.08,295.82,54.069
2576,3414,522,390,45,542,413,63,532.58,401.79,53.171
2577,3528,564,257,46,580,279,68,572.27,269.22,58.295
2578,3312,564,503,48,585,526,64,574.43,513.89,55.687
2579,764,587,332,47,601,342,62,594.36,337.3,54.187
