value,volume,xmin,ymin,zmin,xmax,ymax,zmax,xCenter,yCenter,zCenter
1415,4894,125,526,28,147,549,48,136.08,537.18,37.994
1416,4636,160,426,28,181,448,51,170.11,437.83,38.65
1417,286,193,199,35,202,208,41,196.9,204.01,37.678
1418,26,217,737,37,220,741,41,218.77,739.38,38.615
1419,249,238,194,34,246,203,42,242.16,198.03,38.249
1420,43382,223,805,18,270,848,62,246.86,826.31,39.661
1421,28602,251,753,20,293,794,57,271.68,774.14,38.966
1422,145,324,347,35,332,354,41,328,350.3,37.807
1423,181,327,108,34,334,117,44,330.17,112.35,39
1424,5640,320,672,27,344,695,51,332.61,684.63,38.927
1425,31369,351,420,20,393,459,58,372.17,438.97,37.674
1426,1167,383,72,31,394,86,46,388.68,78.798,38.113
1427,2016,388,199,29,403,215,48,395.21,206.28,37.728
1428,549,401,689,33,415,696,46,408.58,692.16,38.756
1429,1151,408,566,32,420,581,51,414.72,572.77,40.526
1430,2263,407,371,31,426,388,48,417.11,380.7,40.199
1431,3271,449,479,30,466,501,47,457.52,489.79,38.305
1432,2946,450,559,36,467,581,56,457.42,570.13,45.756
1433,5431,462,502,25,489,523,48,476.3,512.97,37.242
1434,1448,467,84,31,485,98,46,475.72,91.126,38.266
1435,72,486,49,35,490,54,40,488.24,51.639,37.5
1436,18520,472,395,22,504,433,53,488.88,413.76,37.258
1437,375,486,174,33,495,187,44,490.67,180.35,38.291
1438,1059,484,763,28,501,774,46,492.01,768.68,37.622
1439,498,491,813,33,500,827,43,495.19,819.83,38.434
1440,1044,489,172,34,505,188,50,498.59,178.73,42.251
1441,4536,505,248,26,524,269,53,514.82,258.86,38.186
1442,18632,553,469,20,580,505,61,567.08,486.79,40.597
1443,7106,556,559,25,578,584,50,567.55,572.24,38.066
1444,790,600,685,35,615,699,44,608.03,690.91,39.901
1445,1455,609,548,31,621,567,46,614.73,558.73,38.758
1446,2257,638,195,28,653,215,48,646.02,205.11,37.525
1447,9318,656,392,21,678,423,55,668.52,408.88,35.794
1448,5317,698,232,29,718,257,50,707.82,244.43,39.084
1449,905,730,12,32,742,25,44,735.81,18.947,38.177
1450,13879,713,760,30,751,788,71,731.42,772.88,55.491
1451,225,741,756,34,748,764,43,744.16,760.24,38.702
1452,10176,731,282,25,759,307,55,744.88,294.27,39.551
1453,7710,757,689,25,780,715,52,768.65,702.91,38.21
1454,6132,773,655,27,795,678,52,783.81,666.42,39.722
1455,817,808,59,37,823,70,47,816.07,64.673,41.502
1456,99,817,559,32,821,564,40,818.76,561.77,36.475
1457,37817,804,667,18,849,708,64,826.71,687.42,38.597
1458,1188,836,535,31,850,551,44,843.45,542.92,38.556
1459,139,849,613,34,854,620,41,851.5,616.74,38.194
1460,1374,849,564,29,863,578,45,856.57,570.82,37.702
1461,138,878,331,36,884,340,41,880.93,335.22,38.362
1462,11187,7,376,25,34,409,52,20.085,392.75,39.144
1463,8146,14,647,28,40,677,51,27.45,663.22,39.758
1464,756,36,244,35,51,256,43,43.478,250.18,38.958
1465,30649,40,627,30,78,686,81,59.597,652.84,57.524
1466,51774,36,448,16,82,501,62,58.721,475.57,39.575
1467,383,69,364,35,79,377,44,73.723,371.1,39.708
1468,1929,67,338,31,82,356,48,74.534,348.05,39.539
1469,17,101,149,38,105,153,40,103,151,39
1470,7,104,146,38,106,148,40,105,147,39
1471,182,105,96,36,110,104,43,107.34,99.621,39.852
1472,19,126,115,38,130,118,41,127.74,116.68,39.368
1473,145,147,204,37,156,210,44,151.21,206.99,40.069
1474,33062,140,453,15,178,496,60,158.98,474.61,38.982
1475,76,212,835,36,217,841,42,214.45,837.39,38.947
1476,5259,204,849,24,227,871,50,216.72,860.87,37.48
1477,15791,206,188,24,237,221,56,221.41,203.81,38.287
1478,195,218,739,36,228,746,43,223.33,742.29,39.585
1479,1853,224,725,30,238,742,50,230.38,732.92,40.159
1480,8234,242,71,35,268,95,61,255.6,82.917,47.71
1481,1225,261,36,31,279,47,46,270.82,41.383,38.992
1482,5950,271,278,28,294,302,52,283.04,289.71,39.714
1483,87,282,5,36,288,10,42,285.07,7.3793,39.161
1484,85697,269,826,37,334,884,96,298.61,856.4,67.432
1485,11573,274,690,27,313,726,54,293.86,708.54,39.773
1486,7079,326,311,29,350,336,51,339.32,323.45,39.174
1487,534,341,368,34,351,380,45,345.57,375.06,38.592
1488,3636,355,91,30,377,108,47,366.33,99.35,39.204
1489,4118,367,846,30,388,869,48,377.69,858.34,39.331
1490,24678,380,139,21,421,172,59,400.66,155.87,40.204
1491,13120,401,656,25,435,682,55,418.59,668.74,39.404
1492,2101,451,388,31,468,403,46,458.84,395.61,38.741
1493,25490,524,532,21,562,571,56,542.61,550.96,38.813
1494,25,560,382,37,563,386,40,561.52,384,38.92
1495,833,558,714,30,569,725,45,563.79,719.36,38.148
1496,6019,570,801,27,593,824,51,581.14,812.27,38.823
1497,190,578,788,36,589,798,42,583.35,792.35,39.237
1498,5308,572,298,29,592,323,50,582.34,310.81,38.504
1499,4061,582,820,30,601,841,48,591.52,830.75,39.381
1500,7,597,488,38,599,490,40,598,489,39
1501,1358,624,18,31,639,31,46,630.87,24.824,39.573
1502,4982,620,442,29,647,464,48,632.85,452.83,39.192
1503,2940,625,231,31,644,247,53,633.81,239.37,41.316
1504,25,639,169,36,641,173,41,640,171.16,38.56
1505,1359,641,149,35,656,166,49,648.69,156.93,41.017
1506,1773,668,285,33,687,301,46,677.79,292.66,39.173
1507,3285,685,631,29,704,649,48,694.76,639.94,38.711
1508,261,712,196,36,721,206,42,716.39,200.69,39.004
1509,3709,706,450,30,726,473,49,716.02,461.95,38.605
1510,1535,725,109,31,740,123,46,733.27,116.33,38.594
1511,576,742,182,35,752,194,47,746.91,188.33,40.877
1512,10745,763,618,24,794,645,52,778.12,630.89,38.254
1513,120,811,583,37,818,591,42,814.76,587.02,39.333
1514,1641,809,497,31,825,511,48,817.19,504.4,39.324
1515,3909,814,402,26,834,418,51,824.56,410.61,39.09
1516,568,829,557,35,838,570,44,833.16,563.44,39.254
1517,663,2,488,35,14,501,49,8.098,493.82,42.437
1518,117,55,769,37,63,775,42,59.291,771.97,39.761
1519,1959,69,792,33,90,808,50,77.918,801.06,41.139
1520,7704,106,571,29,133,601,54,119.7,587.24,41.681
1521,20,139,212,38,142,215,41,140.5,213.5,39.25
1522,562,172,602,35,181,614,50,176.36,607.93,42.29
1523,918,200,299,33,217,313,47,208.46,305.8,40.319
1524,770,211,836,36,224,851,47,217.07,844.06,42.138
1525,5434,229,504,30,254,529,50,242.03,517.21,39.764
1526,7,245,530,39,247,532,41,246,531,40
1527,1579,258,504,29,275,515,49,267.36,509.65,38.714
1528,749,286,529,36,300,542,45,292.29,536.37,40.019
1529,2804,304,349,31,323,369,49,313.42,359.15,40.415
1530,1165,330,871,35,346,887,48,337.8,879.6,41.245
1531,7512,330,792,28,356,817,52,344.31,804.51,40.135
1532,7398,338,843,37,363,868,61,350.34,855.53,49.065
1533,62,366,701,38,371,706,42,368.19,703.66,40.097
1534,22921,384,619,26,418,662,60,400.75,639.53,41.591
1535,554,439,414,35,448,427,45,443.25,420.64,40.321
1536,19615,435,765,33,470,800,67,452.68,782.6,49.733
1537,37393,459,229,20,502,268,62,480.69,248.78,40.921
1538,10490,499,349,26,524,378,58,511.44,364.89,42.131
1539,40282,492,678,20,532,719,84,512.13,697.91,44.388
1540,20624,503,216,24,541,249,55,522.5,232.02,39.813
1541,1706,527,633,30,539,653,47,533.02,642.37,39.371
1542,17982,522,115,24,555,146,59,538.88,131.02,40.487
1543,693,533,287,34,543,299,45,537.46,292.68,39.439
1544,318,548,370,34,555,380,45,551.47,374.98,39.226
1545,20921,535,679,25,573,714,70,555.32,696.49,41.082
1546,25249,548,399,23,586,438,57,567.46,419.79,39.479
1547,53,587,511,38,591,516,43,588.62,513.19,40.717
1548,20,587,665,38,590,668,41,588.75,666.5,39.5
1549,2488,613,571,31,627,589,52,619.28,580.19,41.655
1550,2483,621,552,32,638,573,47,629.4,562.58,39.578
1551,1222,670,696,30,686,708,48,677.89,701.71,39.404
1552,2223,673,471,33,691,490,47,681.48,479.94,39.347
1553,2220,675,319,30,694,336,47,684.15,328.09,39.359
1554,1425,714,678,34,730,695,46,722.17,686.12,39.978
1555,3904,736,23,31,759,42,50,746.32,32.781,40.502
1556,12,804,653,39,807,655,41,805.5,654,40
1557,19195,850,47,23,882,83,57,866.8,65.428,40.655
1558,14,872,314,39,875,317,42,873.5,315.5,40.5
1559,5305,22,511,27,46,531,54,33.393,522.54,40.579
1560,632,49,683,35,60,696,47,53.913,690.14,41
1561,40104,46,40,21,92,84,62,69.702,62.412,41.329
1562,2591,81,331,33,100,349,49,90.628,340.38,41.096
1563,1268,90,513,35,105,529,48,97.07,521.36,41.075
1564,11544,105,690,26,133,722,58,119.6,707.62,42.019
1565,1441,118,59,33,133,74,48,125.16,67.215,40.632
1566,2047,124,338,34,142,358,48,133.39,348.18,40.778
1567,2356,135,562,33,161,577,47,147.13,569.77,40.151
1568,280,162,793,34,168,804,45,165.61,798.57,39.861
1569,311,165,515,38,173,528,45,169.94,521.23,41.457
1570,3362,192,420,31,212,436,52,202.59,428.43,41.362
1571,26412,200,241,30,235,296,71,217.58,264.87,50.786
1572,771,250,612,36,260,627,45,255.14,619.55,40.562
1573,2508,257,241,28,271,258,51,263.96,249.45,39.36
1574,6527,246,722,29,275,745,51,260.86,734.15,40.981
1575,2823,305,684,35,322,702,58,313.6,694.21,46.659
1576,9566,309,822,28,338,849,55,323.27,835.5,41.213
1577,324,363,537,35,373,545,46,368.02,541.13,41.176
1578,3799,397,319,30,418,340,51,408.22,329.29,40.36
1579,1910,431,290,35,449,307,48,439.64,298.42,41.429
1580,26,454,338,40,458,342,43,455.77,340.19,41.423
1581,4034,466,631,37,488,656,58,477.97,642.68,46.322
1582,1886,511,414,33,526,432,52,518.66,424.23,42.231
1583,6,536,382,40,538,384,41,537,383,40.833
1584,6639,552,98,30,571,126,55,561.69,111.71,41.989
1585,568,560,385,37,572,398,45,565.79,392.38,40.838
1586,413,563,587,36,571,595,48,567.15,591.16,41.332
1587,48,572,449,40,577,453,43,574.69,450.94,41.354
1588,669,593,66,36,605,78,47,599.15,72.634,41.798
1589,355,604,583,33,615,593,46,608.64,588.54,40.315
1590,244,633,811,38,642,818,46,637.86,814.17,41.607
1591,3040,631,213,33,649,231,51,640.05,222.13,41.688
1592,569,707,71,36,718,80,47,712.54,75.896,41.214
1593,4042,718,82,32,739,104,50,727.91,93.313,41.728
1594,4346,729,42,31,750,63,51,739.55,53.114,40.852
1595,14783,732,105,29,771,150,60,753.48,126.32,43.73
1596,1016,749,194,34,758,209,48,752.99,200.76,41.323
1597,5676,764,768,30,789,790,52,776.5,778.5,41.651
1598,690,777,586,37,788,600,46,783.19,593.74,41.371
1599,1449,790,693,35,806,711,47,797.59,701.78,41.685
1600,4790,779,659,34,807,678,71,792.03,669.84,56.733
1601,4120,792,275,32,813,301,49,803.08,287.08,40.902
1602,84308,780,103,15,837,157,67,808.23,130.78,40.657
1603,4114,832,284,39,850,309,59,840.73,296.7,49.488
1604,9296,824,451,28,851,477,55,837.66,464.48,40.444
1605,17651,828,409,26,862,443,56,844.91,426.78,41.319
1606,1059,853,644,34,867,656,48,860.29,650.15,41.044
1607,1349,45,503,37,58,524,47,51.872,514.95,41.857
1608,2052,71,301,35,87,319,50,79.302,310.47,42.236
1609,5618,66,378,30,92,400,56,78.487,389.39,43.716
1610,1101,83,473,35,97,486,48,90.194,479.16,41.402
1611,117,133,140,39,139,149,45,136.38,144.3,42.214
1612,644,137,718,33,148,730,46,141.91,724.44,40.868
1613,17,143,820,41,147,822,44,145,821,42.353
1614,191,185,682,38,191,690,46,187.57,686.12,42.047
1615,590,194,236,36,207,246,48,201.52,241.64,41.644
1616,3684,199,565,34,222,583,55,211.82,574.87,44.245
1617,64551,254,425,18,306,474,70,280.29,449.3,42.188
1618,910,318,309,36,328,323,50,322.9,315.27,43.13
1619,2450,348,208,32,366,225,49,356.89,217.07,40.644
1620,5325,363,287,32,386,307,57,374.14,297.58,44.311
1621,156,378,113,40,384,121,47,381.41,117.44,43.801
1622,124,392,276,40,397,284,46,393.77,279.73,43.306
1623,2945,425,466,32,443,483,51,434.09,475.26,41.925
1624,8086,435,156,30,465,182,53,449.03,169.35,41.826
1625,2197,520,269,33,536,286,50,529.41,278,41.333
1626,308,552,384,39,562,396,47,557.95,391.43,42.769
1627,452,559,274,39,573,286,51,564.69,280.52,44.385
1628,9248,565,721,25,591,746,55,577.3,734.05,40.31
1629,427,577,836,37,585,848,47,581.05,841.58,41.745
1630,976,578,559,35,587,577,51,582.89,568.47,42.652
1631,123,589,475,36,594,481,44,591.58,477.93,39.935
1632,21815,576,262,25,617,295,58,596.35,279.03,41.275
1633,4234,592,867,34,617,888,52,605.58,876.7,42.584
1634,8990,597,374,29,627,396,58,612.34,384.53,42.258
1635,4329,618,180,31,636,200,52,626.98,189.98,41.759
1636,24938,639,72,23,678,108,60,658.66,90.699,41.191
1637,13336,710,371,27,745,399,59,727.16,384.62,42.897
1638,12465,717,510,27,744,540,56,731.33,525.66,41.611
1639,415,755,255,37,768,264,46,761.33,259.17,42.427
1640,86733,776,160,14,831,214,71,803.13,187,42.185
1641,200,832,784,38,839,792,46,835.91,787.87,41.93
1642,19,841,95,41,844,98,44,842.79,96.789,42.789
1643,630,846,4,40,856,13,57,850.78,8.5921,49.403
1644,6016,854,663,31,878,686,54,865.76,674.29,42.497
1645,5094,10,205,35,38,223,55,24.122,213.87,45.058
1646,2594,66,319,35,84,339,50,74.61,328.35,42.789
1647,465,104,465,39,116,476,53,109.6,471.24,45.17
1648,494,124,649,39,138,659,51,131.48,653.99,44.806
1649,3031,140,69,33,161,86,54,150.81,76.601,43.248
1650,16,168,450,42,170,453,45,169,451.69,43.688
1651,286,172,82,38,178,94,47,175.06,87.43,42.476
1652,4655,184,718,38,204,742,61,194.15,730.44,49.72
1653,16877,176,67,28,211,100,60,195.46,83.526,44.216
1654,666,197,384,39,211,396,48,203.84,390.4,43.161
1655,24735,187,676,24,223,717,62,205.17,698.08,42.969
1656,2404,203,368,35,219,386,57,210.34,377.23,44.785
1657,926,211,67,36,224,78,49,217.23,72.718,42.675
1658,230,262,409,40,270,417,48,265.43,412.87,43.609
1659,11920,265,473,27,293,503,57,279.14,488.83,42.64
1660,12517,296,629,29,324,660,59,310.2,643.91,43.534
1661,2832,311,661,36,332,682,54,320.82,671.86,45.28
1662,46765,309,160,23,355,209,64,332.47,184.17,42.991
1663,1655,362,108,36,378,123,51,369.48,115.9,43.588
1664,59,368,844,41,374,848,45,370.8,846.15,42.627
1665,398,367,525,39,379,534,48,372.76,530.04,43.44
1666,1291,368,657,36,381,672,49,374.68,665.11,43.006
1667,19268,364,742,26,394,781,61,379.67,762.05,43.559
1668,150,389,682,40,395,690,47,391.41,686.09,43.42
1669,7144,385,406,33,413,432,55,398.22,419.24,44.063
1670,3393,439,333,42,458,351,65,448.52,342.27,54.289
1671,1517,470,169,37,485,184,50,478.08,175.47,43.504
1672,738,477,622,37,488,634,50,482.09,627.58,43.196
1673,2432,473,584,37,494,602,55,482.42,593.58,45.521
1674,1362,516,653,39,535,669,50,525.31,660.5,44.362
1675,151,558,375,40,563,385,46,560.7,379.26,42.821
1676,1866,564,824,36,581,841,51,573.26,831.72,43.786
1677,1297,577,449,35,591,466,49,583.46,457.97,42.523
1678,1178,588,560,36,601,576,49,594.57,567.64,42.124
1679,2832,587,128,33,607,144,54,596.32,137.68,42.71
1680,1224,599,476,36,617,489,50,609.28,482.45,42.565
1681,9495,593,721,40,618,749,69,605.06,734.07,55.525
1682,3414,623,359,36,642,382,53,632.11,370.84,43.818
1683,245,635,721,40,644,734,47,639.67,726.51,43.502
1684,485,639,464,39,651,475,47,644.09,468.82,43.493
1685,66,715,773,41,722,778,45,718.61,775.53,43.485
1686,24902,716,785,24,754,822,62,735.62,803.27,43.168
1687,1407,728,176,36,743,193,51,735.44,184.93,43.565
1688,526,807,865,39,819,878,46,813.44,871.35,42.61
1689,3096,816,300,34,835,319,51,825.61,308.61,42.802
1690,103,835,854,40,841,859,47,838.09,856.71,43.757
1691,160,847,814,41,857,821,47,851.88,817.85,43.519
1692,50197,826,143,38,869,190,87,847.49,166.92,62.128
1693,7,872,821,42,874,823,44,873,822,43
1694,280,126,198,41,136,208,48,130.53,203.16,44.246
1695,93,152,587,42,157,596,48,154.77,592.59,44.667
1696,242,183,669,40,192,677,47,186.92,673,44.05
1697,2457,195,523,34,215,540,52,205.23,531.52,43.507
1698,12779,220,573,30,257,600,58,237.85,587.01,43.911
1699,3541,224,764,34,244,782,53,234.82,772.84,44.185
1700,138,276,603,42,282,609,49,278.83,605.67,44.978
1701,713,283,602,38,295,614,50,288.44,607.84,44.638
1702,938,294,521,39,308,536,51,301.41,528.81,45.277
1703,245,301,464,41,309,474,51,305.09,469.99,45.857
1704,162,314,685,41,322,693,48,318.4,689.94,45.21
1705,713,318,483,39,331,494,51,324.89,488.12,44.712
1706,949,323,644,39,338,656,50,330.36,650.05,44.793
1707,139,354,151,41,360,157,48,356.49,153.94,43.906
1708,17354,340,701,29,375,734,59,357.75,718.84,43.974
1709,3679,356,164,33,377,184,52,366.43,174.62,43.16
1710,1721,368,568,39,390,580,54,378.81,573.72,47.067
1711,178,385,173,41,394,182,46,389.49,177.7,43.612
1712,4974,379,829,35,403,854,55,392.11,841.98,44.069
1713,3328,387,286,34,407,306,52,397.56,295.73,42.911
1714,1171,433,127,39,451,138,52,442.01,133.18,45.558
1715,6340,461,551,34,486,582,58,474.16,564.55,46.616
1716,2637,500,96,36,525,113,52,511.69,104.3,44.132
1717,277,513,729,39,521,738,48,517.69,734.03,43.61
1718,464,538,292,41,552,302,52,544.39,297.56,46.086
1719,36,547,381,42,550,386,45,548.33,383.47,43.472
1720,2909,570,110,35,588,130,55,578.55,120.4,45.14
1721,1489,585,155,37,598,176,52,592.24,163.75,44.618
1722,719,590,298,39,602,311,50,596.67,305.04,44.962
1723,1327,591,406,38,605,420,51,597.99,413.47,44.272
1724,3324,637,858,35,659,877,53,649.1,867.67,43.718
1725,999,655,215,38,672,230,49,663.38,223.03,44.352
1726,967,720,233,37,732,245,54,725.65,238.81,45.536
1727,3687,731,822,36,758,838,54,744.04,830.58,44.973
1728,8317,746,217,31,771,244,56,757.76,231.41,44.632
1729,1605,751,604,38,771,619,52,759.5,610.77,44.714
1730,765,795,21,38,805,33,54,799.86,27.349,46.498
1731,1573,804,483,35,828,497,48,817.01,489.66,42.809
1732,6768,810,822,33,837,844,56,823.33,833.61,44.112
1733,68,828,478,43,835,483,47,831.37,481.03,45.5
1734,257,833,214,40,842,224,48,838.26,219.4,44.012
1735,12,840,791,43,842,793,46,841,792,44.5
1736,438,875,728,41,888,739,50,881.71,733.63,45.16
1737,6689,23,417,34,47,443,56,35.071,429.48,44.949
1738,567,36,677,41,47,688,51,41.219,683.19,46.365
1739,2250,107,547,37,121,569,53,113.52,557.67,45.456
1740,5580,126,168,35,151,191,56,138.32,180.09,44.822
1741,33374,166,388,34,205,429,86,185.22,408.1,62.447
1742,571,184,426,41,195,439,52,190.05,434.05,46.194
1743,302,207,647,41,216,657,49,211.2,652.57,45.334
1744,5328,207,40,35,228,63,58,217.54,51.721,46.338
1745,12921,268,796,29,302,828,57,283.91,812.99,43.933
1746,1510,283,179,35,299,193,52,291.65,185.93,43.69
1747,6122,309,460,33,334,483,56,321.89,471.24,44.494
1748,2330,326,494,38,343,512,55,334.15,502.71,45.574
1749,380,338,362,39,344,375,49,340.89,368.67,44.65
1750,2049,344,360,37,361,376,53,352.23,368.31,44.713
1751,862,345,11,38,359,25,50,352.04,17.838,44.235
1752,27755,312,580,34,366,616,75,334.66,597.36,54.709
1753,811,355,522,36,365,536,52,359.8,529.88,44.334
1754,432,359,308,41,366,319,52,362.13,313.42,46.551
1755,209,367,227,40,373,234,49,369.78,230.4,44.574
1756,1618,364,274,41,377,289,60,370.88,280.92,49.236
1757,3827,370,181,36,391,204,54,380.36,192.59,45.224
1758,58,388,819,43,392,824,47,389.88,821.71,45.121
1759,997,387,353,40,402,367,51,394.91,358.95,45.404
1760,7500,390,717,33,421,740,55,404.47,729.42,44.58
1761,9374,395,742,32,423,767,58,409.75,754.82,44.497
1762,7606,405,296,32,435,318,58,419.56,307.96,45.451
1763,78,430,516,42,435,522,48,432.88,518.69,45.346
1764,3905,426,83,36,445,101,58,435.57,92.272,46.504
1765,6898,438,835,35,464,860,58,451.04,848.46,44.882
1766,5810,451,312,34,473,337,59,462.8,325.89,46.914
1767,67,473,838,43,477,843,47,474.96,840.09,45.104
1768,1537,488,85,38,504,104,52,496.13,94.591,45.101
1769,954,500,267,36,513,277,52,506.69,271.21,43.297
1770,52203,485,42,22,532,86,70,508.88,63.945,45.635
1771,6474,508,746,35,535,768,61,521.56,757.04,47.811
1772,1107,532,425,38,547,441,50,540.38,432.83,45.238
1773,12,567,794,44,569,797,47,568,795.5,45.5
1774,1080,588,462,41,601,479,50,594.46,471.06,45.168
1775,9842,595,196,34,625,223,58,610.8,209.22,45.933
1776,1536,611,522,37,624,537,53,618.2,529.69,44.78
1777,3424,614,71,37,630,91,55,621.8,81.39,45.991
1778,222,634,839,41,647,845,49,640.27,841.91,45.221
1779,1877,674,747,37,690,762,57,682.31,754.48,46.509
1780,6802,667,226,33,693,248,58,681.18,237.54,45.507
1781,20918,682,652,32,726,699,73,704.09,674.96,53.331
1782,10393,687,25,33,711,57,59,698.78,41.609,46.163
1783,6416,693,755,38,719,782,58,704.85,767.9,48.185
1784,14677,727,684,31,760,717,60,742.89,700.11,45.44
1785,101,758,37,44,765,43,50,761.84,39.634,46.812
1786,1432,779,70,37,793,84,54,786.28,76.785,46.609
1787,2970,831,311,38,848,336,54,839.79,322.97,45.503
1788,329,847,240,42,858,251,51,852.81,246.24,46.289
1789,114,859,588,42,867,596,47,862.99,592.61,44.5
1790,94,8,480,44,13,487,50,10.681,484.14,47.106
1791,862,17,33,40,29,45,53,22.847,38.465,46.271
1792,540,19,139,42,27,150,56,23.281,143.54,48.044
1793,18827,43,417,34,81,451,67,62.151,433.29,50.114
1794,2480,68,769,48,88,785,65,79.216,777.26,57.327
1795,263,79,276,44,87,289,50,82.548,282.44,47.612
1796,17310,90,28,31,122,62,61,106.06,45.554,45.757
1797,67,106,690,44,113,696,48,109.94,693.21,46.104
1798,47,112,80,43,116,84,48,114.06,81.766,45.894
1799,63671,123,407,44,174,460,91,148.47,434.01,66.849
1800,10570,152,156,32,185,183,58,168.81,169.99,45.467
1801,8639,176,438,34,201,466,64,188.77,453.14,46.575
1802,21,189,507,44,191,510,48,190,508.24,45.762
1803,5779,186,107,36,208,134,59,197.11,120.1,47.846
1804,2215,237,330,39,255,350,53,246.22,341.16,46.837
1805,858,270,26,39,281,38,53,276.1,32.01,45.721
1806,17688,281,202,29,314,235,62,297.5,218.81,45.175
1807,67013,276,46,21,327,98,70,301.29,72.431,45.974
1808,397,297,618,43,306,628,51,301.64,622.66,46.499
1809,10725,305,368,32,334,393,61,319.16,380.86,46.046
1810,94,315,751,43,320,756,50,317.57,753.47,46.723
1811,740,320,533,42,335,545,51,327.61,539.58,46.493
1812,5119,332,339,35,356,359,59,344.67,349.13,46.99
1813,3071,340,53,40,363,75,54,351.32,63.224,46.975
1814,2637,359,543,40,376,562,58,367.17,552.56,49.19
1815,16072,383,44,29,413,75,62,397.67,59.707,45.458
1816,1213,398,440,40,411,455,52,403.92,447.84,46.019
1817,2001,400,794,36,417,808,52,408.65,800.86,44.466
1818,7,449,366,45,451,368,47,450,367,46
1819,257,478,708,43,486,717,51,481.42,712.39,46.922
1820,8426,478,652,35,504,686,60,490.48,669.07,48.004
1821,338,481,726,41,492,735,51,486.72,730.31,46.071
1822,314,487,177,41,500,188,49,493.51,183.39,45.481
1823,5929,494,631,34,514,654,59,503.71,641.94,46.246
1824,10772,530,759,31,561,787,59,545.82,773.25,46.243
1825,1243,561,343,38,577,354,53,568.83,348.43,45.281
1826,1036,570,139,39,581,153,53,574.9,146,45.771
1827,1576,569,776,40,586,794,53,577.2,785.78,46.688
1828,8670,573,682,32,599,706,59,586.68,694.11,46.239
1829,201700.,678,399,37,787,490,92,730.66,445.37,65.68
1830,143,714,175,44,721,182,48,717.83,178.41,46.175
1831,208,721,75,43,730,83,49,724.42,79.25,46.663
1832,960,742,247,40,757,258,52,749.68,251.86,45.74
1833,24,755,634,45,760,639,48,757.58,636.88,46.25
1834,67,761,845,44,766,852,48,763.85,847.84,46.164
1835,14347,781,563,33,812,597,65,795.21,579.32,48.22
1836,12178,787,596,33,820,625,63,802.71,611.32,46.739
1837,14227,787,297,37,817,330,68,802.11,313.96,52.813
1838,92,822,578,44,828,584,49,825.59,581.27,46.391
1839,103,843,609,44,851,616,49,847.89,612.91,46.165
1840,7,859,588,45,861,590,47,860,589,46
1841,1551,872,424,39,884,444,52,878.55,432.17,45.728
1842,1853,8,577,44,25,594,59,16.783,585.39,51.086
1843,872,19,629,43,32,642,57,25.478,636.03,49.595
1844,1002,34,499,42,50,513,53,41.902,505.46,47.182
1845,5561,40,336,37,63,360,59,51.789,346.87,47.875
1846,865,122,29,41,132,45,53,127.23,37.501,47.09
1847,1220,137,597,41,151,615,53,144.57,607.16,46.856
1848,525,155,240,42,164,250,54,159.54,245.08,47.968
1849,14,164,271,46,167,274,49,165.5,272.5,47.5
1850,119,170,769,46,174,776,53,172.06,772.43,49.261
1851,17195,209,448,32,243,482,61,225.71,465.19,46.707
1852,2925,219,528,38,239,546,56,229.22,537.12,46.999
1853,3968,227,419,39,249,440,56,238,429.42,47.523
1854,36,270,303,46,274,306,50,272.14,304.83,47.694
1855,42705,326,273,40,368,319,85,347.62,297.46,63.604
1856,363,357,34,42,368,43,50,362.45,39.383,46.19
1857,2072,359,504,38,376,520,57,367.5,512.96,48.829
1858,1274,393,682,41,408,696,56,399.72,689.1,48.195
1859,152,413,52,44,418,58,52,415.93,55.388,48.118
1860,13196,424,630,31,456,659,63,440.48,644.87,47.976
1861,32,461,663,44,465,668,48,462.53,665.66,46.469
1862,21,473,752,45,477,755,48,475.05,753.29,46.524
1863,3446,484,525,37,500,545,57,491.99,534.38,47.802
1864,46,491,719,44,495,723,49,493.43,720.8,47.043
1865,1815,551,299,39,571,315,54,561.26,307.89,46.911
1866,7,581,718,46,583,720,48,582,719,47
1867,2514,602,175,37,619,189,58,610.37,181.81,48.031
1868,16167,607,691,30,639,727,81,624.52,710.35,54.808
1869,2884,616,462,37,637,479,54,627.3,471.59,46.377
1870,290,638,789,43,645,798,54,641.64,793.25,48.786
1871,762,644,478,41,655,491,53,649.07,484.77,46.913
1872,13397,675,296,31,705,327,63,689.82,312.56,46.595
1873,876,723,741,39,736,756,52,729.23,747.56,46.844
1874,127,735,309,45,741,318,50,737.81,313.73,47.197
1875,5279,750,296,36,772,319,58,761.54,307.31,47.41
1876,9377,765,516,34,791,540,64,778.17,527.67,48.804
1877,18908,809,363,30,842,399,63,825.72,381.19,47.321
1878,525,856,536,44,869,548,52,863.45,541.83,47.811
1879,7,55,325,47,57,327,49,56,326,48
1880,2024,92,383,39,108,400,57,100.02,392.6,47.731
1881,4692,92,405,38,115,427,61,104.69,416.17,49.542
1882,736,104,331,42,116,343,53,110.11,337.05,47.871
1883,6129,107,654,37,131,679,59,118.02,666.09,47.97
1884,351,116,71,41,126,79,53,121.31,74.652,47.37
1885,5305,121,209,39,143,236,58,132.63,223.6,48.169
1886,7576,126,835,44,148,861,73,136.84,847.86,57.348
1887,1192,186,483,42,200,497,57,192.87,490.5,49.19
1888,184,223,759,45,231,768,51,227.17,762.14,48.337
